row_id,col_id,well_id,value,plate_id,time_hr,is_blank,exclude_from_analysis,exclude_reason,family_id_group,sample_id_group,treatment_group,width_mm_measurement,length_mm_measurement,weight_mg_measurement,area_mm2_measurement,sample_key,value_t0,fold_change,trace_id,mean_blank_rfu,mean_blank_fc,corrected_fc,metabolism_per_area_mm2_measurement
B,4,B4,523,d,1.5,FALSE,FALSE,NA,NA,oae-10,oae,NA,NA,NA,8804,oae-10,221,2.3665158371040724,oae-10,186,1.0767004341534008,1.2898154029506717,1.4650333972633707e-4
B,5,B5,567,d,1.5,FALSE,FALSE,NA,NA,oae-34,oae,NA,NA,NA,4498,oae-34,197,2.8781725888324874,oae-34,186,1.0767004341534008,1.8014721546790866,4.005051477721402e-4
B,6,B6,946,d,1.5,FALSE,FALSE,NA,NA,c-12,control,NA,NA,NA,9226,c-12,220,4.3,c-12,186,1.0767004341534008,3.223299565846599,3.4937129480236276e-4
C,1,C1,461,d,1.5,FALSE,FALSE,NA,NA,c-36,control,NA,NA,NA,7094,c-36,193,2.38860103626943,c-36,186,1.0767004341534008,1.3119006021160293,1.8493101242120515e-4
C,2,C2,448,d,1.5,FALSE,FALSE,NA,NA,oae-14,oae,NA,NA,NA,6051,oae-14,190,2.357894736842105,oae-14,186,1.0767004341534008,1.2811943026887043,2.117326562037191e-4
C,3,C3,681,d,1.5,FALSE,FALSE,NA,NA,oae-38,oae,NA,NA,NA,5493,oae-38,227,3,oae-38,186,1.0767004341534008,1.9232995658465992,3.5013645837367547e-4
C,4,C4,1174,d,1.5,FALSE,FALSE,NA,NA,c-16,control,NA,NA,NA,9971,c-16,247,4.753036437246964,c-16,186,1.0767004341534008,3.676336003093563,3.6870283854112553e-4
C,5,C5,698,d,1.5,FALSE,FALSE,NA,NA,c-40,control,NA,NA,NA,10022,c-40,200,3.49,c-40,186,1.0767004341534008,2.413299565846599,2.4080019615312304e-4
C,6,C6,974,d,1.5,FALSE,FALSE,NA,NA,oae-18,oae,NA,NA,NA,5317,oae-18,186,5.236559139784946,oae-18,186,1.0767004341534008,4.159858705631545,7.823695139423632e-4
D,1,D1,698,d,1.5,FALSE,FALSE,NA,NA,oae-42,oae,NA,NA,NA,10521,oae-42,204,3.4215686274509802,oae-42,186,1.0767004341534008,2.3448681932975797,2.228750302535481e-4
D,2,D2,409,d,1.5,FALSE,FALSE,NA,NA,c-20,control,NA,NA,NA,8046,c-20,188,2.175531914893617,c-20,186,1.0767004341534008,1.0988314807402164,1.365686652672404e-4
D,3,D3,507,d,1.5,FALSE,FALSE,NA,NA,c-44,control,NA,NA,NA,6195,c-44,187,2.7112299465240643,c-44,186,1.0767004341534008,1.6345295123706636,2.6384657181124514e-4
D,4,D4,463,d,1.5,FALSE,FALSE,NA,NA,oae-22,oae,NA,NA,NA,3889,oae-22,182,2.543956043956044,oae-22,186,1.0767004341534008,1.467255609802643,3.772835201343901e-4
D,5,D5,838,d,1.5,FALSE,FALSE,NA,NA,oae-46,oae,NA,NA,NA,5282,oae-46,196,4.275510204081633,oae-46,186,1.0767004341534008,3.198809769928232,6.056057875668747e-4
D,6,D6,682,d,1.5,FALSE,FALSE,NA,NA,c-24,control,NA,NA,NA,8062,c-24,202,3.376237623762376,c-24,186,1.0767004341534008,2.2995371896089756,2.852316037718898e-4
A,1,A1,772,d,2,FALSE,FALSE,NA,NA,oae-02,oae,NA,NA,NA,8910,oae-02,190,4.063157894736842,oae-02,197,1.1403762662807526,2.9227816284560895,3.280338528009079e-4
A,2,A2,773,d,2,FALSE,FALSE,NA,NA,oae-26,oae,NA,NA,NA,9941,oae-26,202,3.8267326732673266,oae-26,197,1.1403762662807526,2.686356406986574,2.7022999768499894e-4
A,4,A4,1343,d,2,FALSE,FALSE,NA,NA,c-04,control,NA,NA,NA,9031,c-04,229,5.864628820960698,c-04,197,1.1403762662807526,4.724252554679945,5.231151095869722e-4
A,5,A5,1083,d,2,FALSE,FALSE,NA,NA,c-28,control,NA,NA,NA,8334,c-28,219,4.945205479452055,c-28,197,1.1403762662807526,3.8048292131713017,4.5654298214198487e-4
A,6,A6,801,d,2,FALSE,FALSE,NA,NA,oae-06,oae,NA,NA,NA,6207,oae-06,209,3.8325358851674642,oae-06,197,1.1403762662807526,2.692159618886712,4.3372959866065923e-4
B,1,B1,790,d,2,FALSE,FALSE,NA,NA,oae-30,oae,NA,NA,NA,7118,oae-30,195,4.051282051282051,oae-30,197,1.1403762662807526,2.9109057850012983,4.0894995574617847e-4
B,2,B2,912,d,2,FALSE,FALSE,NA,NA,c-08,control,NA,NA,NA,8562,c-08,209,4.363636363636363,c-08,197,1.1403762662807526,3.2232600973556105,3.76461118588602e-4
B,3,B3,395,d,2,FALSE,FALSE,NA,NA,c-32,control,NA,NA,NA,5622,c-32,188,2.101063829787234,c-32,197,1.1403762662807526,0.9606875635064813,1.7088003619823575e-4
B,4,B4,645,d,2,FALSE,FALSE,NA,NA,oae-10,oae,NA,NA,NA,8804,oae-10,221,2.918552036199095,oae-10,197,1.1403762662807526,1.7781757699183423,2.0197362220789893e-4
B,5,B5,659,d,2,FALSE,FALSE,NA,NA,oae-34,oae,NA,NA,NA,4498,oae-34,197,3.3451776649746194,oae-34,197,1.1403762662807526,2.204801398693867,4.901737213636876e-4
B,6,B6,1145,d,2,FALSE,FALSE,NA,NA,c-12,control,NA,NA,NA,9226,c-12,220,5.204545454545454,c-12,197,1.1403762662807526,4.064169188264701,4.4051259356868644e-4
C,1,C1,564,d,2,FALSE,FALSE,NA,NA,c-36,control,NA,NA,NA,7094,c-36,193,2.922279792746114,c-36,197,1.1403762662807526,1.7819035264653615,2.511845963441446e-4
C,2,C2,537,d,2,FALSE,FALSE,NA,NA,oae-14,oae,NA,NA,NA,6051,oae-14,190,2.8263157894736843,oae-14,197,1.1403762662807526,1.6859395231929317,2.786216366208778e-4
C,3,C3,826,d,2,FALSE,FALSE,NA,NA,oae-38,oae,NA,NA,NA,5493,oae-38,227,3.6387665198237884,oae-38,197,1.1403762662807526,2.498390253543036,4.548316500169372e-4
C,4,C4,1659,d,2,FALSE,FALSE,NA,NA,c-16,control,NA,NA,NA,9971,c-16,247,6.716599190283401,c-16,197,1.1403762662807526,5.576222924002648,5.59244100291109e-4
C,5,C5,846,d,2,FALSE,FALSE,NA,NA,c-40,control,NA,NA,NA,10022,c-40,200,4.23,c-40,197,1.1403762662807526,3.0896237337192476,3.08284148245784e-4
C,6,C6,1103,d,2,FALSE,FALSE,NA,NA,oae-18,oae,NA,NA,NA,5317,oae-18,186,5.93010752688172,oae-18,197,1.1403762662807526,4.789731260600967,9.008334136921134e-4
D,1,D1,828,d,2,FALSE,FALSE,NA,NA,oae-42,oae,NA,NA,NA,10521,oae-42,204,4.0588235294117645,oae-42,197,1.1403762662807526,2.9184472631310117,2.773925732469358e-4
D,2,D2,477,d,2,FALSE,FALSE,NA,NA,c-20,control,NA,NA,NA,8046,c-20,188,2.5372340425531914,c-20,197,1.1403762662807526,1.3968577762724388,1.7360897045394467e-4
D,3,D3,571,d,2,FALSE,FALSE,NA,NA,c-44,control,NA,NA,NA,6195,c-44,187,3.053475935828877,c-44,197,1.1403762662807526,1.9130996695481246,3.088135059803268e-4
D,4,D4,538,d,2,FALSE,FALSE,NA,NA,oae-22,oae,NA,NA,NA,3889,oae-22,182,2.956043956043956,oae-22,197,1.1403762662807526,1.8156676897632036,4.6687263814944806e-4
D,5,D5,1002,d,2,FALSE,FALSE,NA,NA,oae-46,oae,NA,NA,NA,5282,oae-46,196,5.112244897959184,oae-46,197,1.1403762662807526,3.971868631678431,7.519630124343868e-4
D,6,D6,823,d,2,FALSE,FALSE,NA,NA,c-24,control,NA,NA,NA,8062,c-24,202,4.074257425742574,c-24,197,1.1403762662807526,2.933881159461821,3.639148051924859e-4
A,1,A1,875,d,2.5,FALSE,FALSE,NA,NA,oae-02,oae,NA,NA,NA,8910,oae-02,190,4.605263157894737,oae-02,202,1.1693198263386397,3.435943331556097,3.856277588727382e-4
A,2,A2,834,d,2.5,FALSE,FALSE,NA,NA,oae-26,oae,NA,NA,NA,9941,oae-26,202,4.128712871287129,oae-26,202,1.1693198263386397,2.959393044948489,2.97695709179005e-4
A,4,A4,1471,d,2.5,FALSE,FALSE,NA,NA,c-04,control,NA,NA,NA,9031,c-04,229,6.423580786026201,c-04,202,1.1693198263386397,5.254260959687561,5.818027859248767e-4
A,5,A5,1209,d,2.5,FALSE,FALSE,NA,NA,c-28,control,NA,NA,NA,8334,c-28,219,5.52054794520548,c-28,202,1.1693198263386397,4.35122811886684,5.221056058155555e-4
A,6,A6,869,d,2.5,FALSE,FALSE,NA,NA,oae-06,oae,NA,NA,NA,6207,oae-06,209,4.157894736842105,oae-06,202,1.1693198263386397,2.9885749105034654,4.81484599726674e-4
B,1,B1,878,d,2.5,FALSE,FALSE,NA,NA,oae-30,oae,NA,NA,NA,7118,oae-30,195,4.5025641025641026,oae-30,202,1.1693198263386397,3.3332442762254626,4.6828382638739287e-4
B,2,B2,985,d,2.5,FALSE,FALSE,NA,NA,c-08,control,NA,NA,NA,8562,c-08,209,4.712918660287081,c-08,202,1.1693198263386397,3.543598833948441,4.138751265999114e-4
B,3,B3,499,d,2.5,FALSE,FALSE,NA,NA,c-32,control,NA,NA,NA,5622,c-32,188,2.654255319148936,c-32,202,1.1693198263386397,1.4849354928102965,2.641294010690673e-4
B,4,B4,804,d,2.5,FALSE,FALSE,NA,NA,oae-10,oae,NA,NA,NA,8804,oae-10,221,3.6380090497737556,oae-10,202,1.1693198263386397,2.468689223435116,2.804054092952199e-4
B,5,B5,735,d,2.5,FALSE,FALSE,NA,NA,oae-34,oae,NA,NA,NA,4498,oae-34,197,3.730964467005076,oae-34,202,1.1693198263386397,2.5616446406664366,5.695074790276649e-4
B,6,B6,1208,d,2.5,FALSE,FALSE,NA,NA,c-12,control,NA,NA,NA,9226,c-12,220,5.490909090909091,c-12,202,1.1693198263386397,4.321589264570451,4.684141843236995e-4
C,1,C1,645,d,2.5,FALSE,FALSE,NA,NA,c-36,control,NA,NA,NA,7094,c-36,193,3.3419689119170983,c-36,202,1.1693198263386397,2.172649085578459,3.062657295712516e-4
C,2,C2,602,d,2.5,FALSE,FALSE,NA,NA,oae-14,oae,NA,NA,NA,6051,oae-14,190,3.168421052631579,oae-14,202,1.1693198263386397,1.9991012262929393,3.30375347263748e-4
C,3,C3,920,d,2.5,FALSE,FALSE,NA,NA,oae-38,oae,NA,NA,NA,5493,oae-38,227,4.052863436123348,oae-38,202,1.1693198263386397,2.8835436097847085,5.249487729446037e-4
C,4,C4,1843,d,2.5,FALSE,FALSE,NA,NA,c-16,control,NA,NA,NA,9971,c-16,247,7.461538461538462,c-16,202,1.1693198263386397,6.292218635199822,6.310519140707875e-4
C,5,C5,905,d,2.5,FALSE,FALSE,NA,NA,c-40,control,NA,NA,NA,10022,c-40,200,4.525,c-40,202,1.1693198263386397,3.3556801736613604,3.3483138831184997e-4
C,6,C6,1191,d,2.5,FALSE,FALSE,NA,NA,oae-18,oae,NA,NA,NA,5317,oae-18,186,6.403225806451613,oae-18,202,1.1693198263386397,5.233905980112973,9.843720105535026e-4
D,1,D1,922,d,2.5,FALSE,FALSE,NA,NA,oae-42,oae,NA,NA,NA,10521,oae-42,204,4.519607843137255,oae-42,202,1.1693198263386397,3.350288016798615,3.184381728731694e-4
D,2,D2,599,d,2.5,FALSE,FALSE,NA,NA,c-20,control,NA,NA,NA,8046,c-20,188,3.1861702127659575,c-20,202,1.1693198263386397,2.0168503864273175,2.5066497469889603e-4
D,3,D3,698,d,2.5,FALSE,FALSE,NA,NA,c-44,control,NA,NA,NA,6195,c-44,187,3.732620320855615,c-44,202,1.1693198263386397,2.563300494516975,4.1376924850960046e-4
D,4,D4,581,d,2.5,FALSE,FALSE,NA,NA,oae-22,oae,NA,NA,NA,3889,oae-22,182,3.1923076923076925,oae-22,202,1.1693198263386397,2.0229878659690526,5.201820174772571e-4
D,5,D5,1129,d,2.5,FALSE,FALSE,NA,NA,oae-46,oae,NA,NA,NA,5282,oae-46,196,5.760204081632653,oae-46,202,1.1693198263386397,4.5908842552940134,8.691564284918617e-4
D,6,D6,921,d,2.5,FALSE,FALSE,NA,NA,c-24,control,NA,NA,NA,8062,c-24,202,4.5594059405940595,c-24,202,1.1693198263386397,3.3900861142554195,4.2050187475259484e-4
A,1,A1,966,d,3,FALSE,FALSE,NA,NA,oae-02,oae,NA,NA,NA,8910,oae-02,190,5.08421052631579,oae-02,211,1.2214182344428364,3.862792291872953,4.335344884256962e-4
A,2,A2,901,d,3,FALSE,FALSE,NA,NA,oae-26,oae,NA,NA,NA,9941,oae-26,202,4.46039603960396,oae-26,211,1.2214182344428364,3.2389778051611238,3.2582011921950747e-4
A,4,A4,1619,d,3,FALSE,FALSE,NA,NA,c-04,control,NA,NA,NA,9031,c-04,229,7.069868995633188,c-04,211,1.2214182344428364,5.848450761190351,6.475972496058412e-4
A,5,A5,1357,d,3,FALSE,FALSE,NA,NA,c-28,control,NA,NA,NA,8334,c-28,219,6.19634703196347,c-28,211,1.2214182344428364,4.974928797520634,5.969437002064595e-4
A,6,A6,943,d,3,FALSE,FALSE,NA,NA,oae-06,oae,NA,NA,NA,6207,oae-06,209,4.511961722488039,oae-06,211,1.2214182344428364,3.290543488045202,5.301342819470279e-4
B,1,B1,972,d,3,FALSE,FALSE,NA,NA,oae-30,oae,NA,NA,NA,7118,oae-30,195,4.984615384615385,oae-30,211,1.2214182344428364,3.763197150172548,5.28687433292013e-4
B,2,B2,1093,d,3,FALSE,FALSE,NA,NA,c-08,control,NA,NA,NA,8562,c-08,209,5.229665071770335,c-08,211,1.2214182344428364,4.008246837327499,4.681437558196097e-4
B,3,B3,535,d,3,FALSE,FALSE,NA,NA,c-32,control,NA,NA,NA,5622,c-32,188,2.845744680851064,c-32,211,1.2214182344428364,1.6243264464082274,2.8892323842195434e-4
B,4,B4,860,d,3,FALSE,FALSE,NA,NA,oae-10,oae,NA,NA,NA,8804,oae-10,221,3.8914027149321266,oae-10,211,1.2214182344428364,2.6699844804892905,3.0326947756579854e-4
B,5,B5,790,d,3,FALSE,FALSE,NA,NA,oae-34,oae,NA,NA,NA,4498,oae-34,197,4.01015228426396,oae-34,211,1.2214182344428364,2.788734049821123,6.199942307294627e-4
B,6,B6,1355,d,3,FALSE,FALSE,NA,NA,c-12,control,NA,NA,NA,9226,c-12,220,6.159090909090909,c-12,211,1.2214182344428364,4.937672674648073,5.351910551320261e-4
C,1,C1,753,d,3,FALSE,FALSE,NA,NA,c-36,control,NA,NA,NA,7094,c-36,193,3.901554404145078,c-36,211,1.2214182344428364,2.6801361697022417,3.7780323790558804e-4
C,2,C2,688,d,3,FALSE,FALSE,NA,NA,oae-14,oae,NA,NA,NA,6051,oae-14,190,3.6210526315789475,oae-14,211,1.2214182344428364,2.3996343971361114,3.9656823618180656e-4
C,3,C3,1011,d,3,FALSE,FALSE,NA,NA,oae-38,oae,NA,NA,NA,5493,oae-38,227,4.453744493392071,oae-38,211,1.2214182344428364,3.232326258949234,5.884446129527097e-4
C,4,C4,2069,d,3,FALSE,FALSE,NA,NA,c-16,control,NA,NA,NA,9971,c-16,247,8.376518218623481,c-16,211,1.2214182344428364,7.155099984180644,7.175910123538908e-4
C,5,C5,1109,d,3,FALSE,FALSE,NA,NA,c-40,control,NA,NA,NA,10022,c-40,200,5.545,c-40,211,1.2214182344428364,4.323581765557163,4.3140907658722447e-4
C,6,C6,1296,d,3,FALSE,FALSE,NA,NA,oae-18,oae,NA,NA,NA,5317,oae-18,186,6.967741935483871,oae-18,211,1.2214182344428364,5.746323701041034,0.0010807454769684098
D,1,D1,1010,d,3,FALSE,FALSE,NA,NA,oae-42,oae,NA,NA,NA,10521,oae-42,204,4.950980392156863,oae-42,211,1.2214182344428364,3.7295621577140263,3.544874211305034e-4
D,2,D2,719,d,3,FALSE,FALSE,NA,NA,c-20,control,NA,NA,NA,8046,c-20,188,3.824468085106383,c-20,211,1.2214182344428364,2.603049850663546,3.235209856653674e-4
D,3,D3,838,d,3,FALSE,FALSE,NA,NA,c-44,control,NA,NA,NA,6195,c-44,187,4.481283422459893,c-44,211,1.2214182344428364,3.2598651880170566,5.2620906989783e-4
D,4,D4,656,d,3,FALSE,FALSE,NA,NA,oae-22,oae,NA,NA,NA,3889,oae-22,182,3.6043956043956045,oae-22,211,1.2214182344428364,2.3829773699527683,6.127481023277882e-4
D,5,D5,1215,d,3,FALSE,FALSE,NA,NA,oae-46,oae,NA,NA,NA,5282,oae-46,196,6.198979591836735,oae-46,211,1.2214182344428364,4.977561357393898,0.00094236299837067365
D,6,D6,1001,d,3,FALSE,FALSE,NA,NA,c-24,control,NA,NA,NA,8062,c-24,202,4.955445544554456,c-24,211,1.2214182344428364,3.7340273101116193,4.631638935886404e-4
